accel_variance,gyro_variance,accel_sma,gyro_sma,accel_dom_freq,gyro_dom_freq,activity_code,activity_name
0.5633100054046445,0.04053248490066643,2.1908861066411065,0.5779277934762649,9.0,2.0,1,Walking
0.34403817382933605,0.02357795101317474,1.8695149998096163,0.47287109403288924,4.0,2.5,1,Walking
0.2623637694993342,0.0600713374679899,1.9807836896947502,0.7318094424088486,4.0,2.0,1,Walking
0.34440640178466175,0.05653011556369692,1.9738928780872782,0.582843889129581,9.0,2.0,1,Walking
0.5042601092472503,0.039275635676534734,2.160038615152481,0.5370476424123626,9.5,2.0,1,Walking
0.41365353626030016,0.038492260014117693,2.0637571034396887,0.5748101847156067,7.0,1.5,1,Walking
0.27140405573454346,0.041386321582042945,1.9523373654492426,0.5764274760210537,1.5,1.5,1,Walking
0.26924659871579343,0.03940647219022841,2.004499159083273,0.5602025719103403,1.5,1.5,1,Walking
0.2694208996052921,0.030292966843525903,1.8166592966311352,0.5195408764423337,7.0,7.0,1,Walking
0.33027563377740093,0.03351965603366409,1.7507045197819,0.5257514171861112,2.0,2.0,1,Walking
0.348858890483777,0.07719406988556382,2.0414376364008584,0.729721270352602,1.5,0.5,1,Walking
0.32111910778486874,0.02949691298908619,1.942432249394191,0.536060082691838,1.5,2.0,1,Walking
0.2909449581878327,0.02371658897723491,1.8529330499018815,0.5056727155827684,2.0,0.5,1,Walking
0.3500733160369217,0.02331847202941967,1.8452296094315537,0.49906579706002957,2.0,3.0,1,Walking
0.33200755239666707,0.019173466127992235,1.720645464685598,0.4569881011801772,2.0,3.5,1,Walking
0.26797148434337176,0.030376672812945572,1.681967725862909,0.46597005933348556,3.5,2.0,1,Walking
0.30591269436163004,0.03665602792575709,1.801970490557161,0.5467967530505848,1.5,3.5,1,Walking
0.34146628547641833,0.03928967620535036,1.8950027800732092,0.5880893677772838,1.5,3.5,1,Walking
0.381570875607629,0.11603821744674853,2.1247403754410015,0.9644638070254586,1.5,1.5,1,Walking
0.4391826179915113,0.04122028768753216,2.1736849787691743,0.6984343535650988,1.5,1.5,1,Walking
0.6467187642728573,0.038418707375284744,2.6664864267596293,0.7548267137387302,0.5,2.5,1,Walking
0.6647830337309263,0.04749472250211049,2.634363219489032,0.7366726978565566,3.5,10.5,1,Walking
0.29801881911300826,0.033868886900417956,2.1094010282871842,0.5939810333843343,3.5,3.5,1,Walking
0.4707650921502188,0.02838743065245921,2.288488220667758,0.5893495754105971,3.5,5.0,1,Walking
0.5131263814635202,0.028976041202123076,2.356155660444839,0.5870856365037617,9.0,2.5,1,Walking
0.6897285352481731,0.0584906183719349,2.3740305803987445,0.6749122124153655,1.5,0.5,1,Walking
0.34923270140319795,0.6404841643012176,2.389726318631546,1.2207891897321679,3.5,0.5,1,Walking
0.4252975060096032,0.033143962700547334,2.3741940190209774,0.5790819755813572,3.5,0.5,1,Walking
0.39858562320547297,0.03226058531140279,2.179641285274857,0.5712356341653504,3.5,3.5,1,Walking
0.4288599190274742,0.03320724356404475,2.197220868899629,0.5284492971759756,2.5,1.0,1,Walking
0.4579769186746638,0.028485870496126386,2.1209109997652145,0.5141954469052143,3.5,7.5,1,Walking
0.36536920989050253,0.025401958229812404,1.898150602083978,0.4822350929491222,3.5,2.5,1,Walking
0.4001033471450954,0.026819810546499533,1.9264593675823107,0.4797955109889153,4.5,2.0,1,Walking
0.35721487816605146,0.014644801942567487,1.9111922365096619,0.4772010563418735,3.5,2.5,1,Walking
0.2835359890518352,0.16387054631483391,1.1903206346716995,0.9042215853231028,0.5,0.5,2,Jumping
0.0580305116077643,0.013274668068460213,0.6910997408207235,0.4310748231346952,2.0,0.5,2,Jumping
7.502968557142093,0.15839438855761442,2.9233737551794006,0.6592584719689328,0.5,0.5,2,Jumping
10.20789498125004,0.18241388912131318,7.20023101830855,1.0375861921801697,2.0,0.5,2,Jumping
7.8427288740593095,0.25270307407687453,8.760075880657888,1.3419482074282132,1.5,1.5,2,Jumping
8.71375980235357,0.30266857187795215,7.965743577780162,1.385703170215711,1.5,1.0,2,Jumping
8.490281115884349,0.2024285063541179,8.16297077503853,1.199641807276057,1.5,1.0,2,Jumping
8.55352916982759,0.16165552666083982,8.219035581799522,1.2478506268013734,1.5,1.5,2,Jumping
9.282782226424803,0.1827901320048885,8.724224378739397,1.338074903935194,1.5,5.0,2,Jumping
8.220453548972252,0.173401128563753,9.293361250202302,1.1972574794571846,1.5,2.0,2,Jumping
8.49568195782114,0.1146239254538743,8.375760853362085,1.1506327534560115,1.5,2.0,2,Jumping
9.439727351567068,0.09280120437980117,8.501132246459624,1.040905269793002,1.5,1.0,2,Jumping
0.18096578155517393,0.1289450041643148,0.9479690089525764,0.7942805544380098,0.5,0.5,2,Jumping
0.16220100240179472,0.09685417678712664,1.046987426230807,0.8157021622301545,1.0,1.0,2,Jumping
0.09866017056046578,0.04390472817574034,0.7064324641656373,0.47053010685485785,1.0,1.0,2,Jumping
